ID,Lat,,Vg_mph,Vsus_mph,Lon
262248,27.85,98.324997,43.18,33.56,-98.324997
262249,27.85,98.300003,43.64,33.92,-98.300003
262250,27.85,98.275002,44.12,34.3,-98.275002
262251,27.85,98.25,44.59,34.67,-98.25
262252,27.85,98.224998,45.07,35.04,-98.224998
262253,27.85,98.199997,45.55,35.42,-98.199997
262254,27.85,98.175003,46.04,35.8,-98.175003
262255,27.85,98.150002,46.62,36.26,-98.150002
262256,27.85,98.125,47.21,36.72,-98.125
262257,27.85,98.099998,47.82,37.2,-98.099998
262258,27.85,98.074997,48.42,37.67,-98.074997
262259,27.85,98.050003,49.03,38.14,-98.050003
262260,27.85,98.025002,49.64,38.63,-98.025002
262261,27.85,98,50.27,39.12,-98
262262,27.85,97.974998,50.98,39.67,-97.974998
262263,27.85,97.949997,51.7,40.24,-97.949997
262264,27.85,97.925003,52.47,40.84,-97.925003
262265,27.85,97.900002,53.26,41.46,-97.900002
262266,27.85,97.875,54.04,42.07,-97.875
262267,27.85,97.849998,54.84,42.7,-97.849998
262268,27.85,97.824997,55.67,43.36,-97.824997
262269,27.85,97.800003,56.53,44.03,-97.800003
262270,27.85,97.775002,57.39,44.71,-97.775002
262271,27.85,97.75,58.3,45.42,-97.75
262272,27.85,97.724998,59.82,46.61,-97.724998
262273,27.85,97.699997,61.35,47.81,-97.699997
262274,27.85,97.675003,62.94,49.06,-97.675003
262275,27.85,97.650002,64.61,50.38,-97.650002
262276,27.875,98.425003,41.62,32.34,-98.425003
262277,27.875,98.400002,42.09,32.71,-98.400002
262278,27.875,98.375,42.54,33.06,-98.375
262279,27.875,98.349998,43.01,33.43,-98.349998
262280,27.875,98.324997,43.48,33.8,-98.324997
262281,27.875,98.300003,43.96,34.17,-98.300003
262282,27.875,98.275002,44.43,34.54,-98.275002
262283,27.875,98.25,44.91,34.92,-98.25
262284,27.875,98.224998,45.4,35.3,-98.224998
262285,27.875,98.199997,45.89,35.69,-98.199997
262286,27.875,98.175003,46.46,36.13,-98.175003
262287,27.875,98.150002,47.06,36.6,-98.150002
262288,27.875,98.125,47.68,37.08,-98.125
262289,27.875,98.099998,48.29,37.57,-98.099998
262290,27.875,98.074997,48.91,38.05,-98.074997
262291,27.875,98.050003,49.53,38.54,-98.050003
262292,27.875,98.025002,50.15,39.02,-98.025002
262293,27.875,98,50.84,39.57,-98
262294,27.875,97.974998,51.55,40.12,-97.974998
262295,27.875,97.949997,52.32,40.72,-97.949997
262296,27.875,97.925003,53.12,41.35,-97.925003
262297,27.875,97.900002,53.92,41.98,-97.900002
262298,27.875,97.875,54.74,42.62,-97.875
262299,27.875,97.849998,55.57,43.27,-97.849998
262300,27.875,97.824997,56.45,43.97,-97.824997
262301,27.875,97.800003,57.35,44.68,-97.800003
262302,27.875,97.775002,58.26,45.39,-97.775002
262303,27.875,97.75,59.19,46.11,-97.75
262304,27.875,97.724998,60.55,47.19,-97.724998
262305,27.875,97.699997,62.15,48.45,-97.699997
262306,27.875,97.675003,63.83,49.76,-97.675003
262307,27.875,97.650002,65.58,51.14,-97.650002
262308,27.9,98.400002,42.36,32.92,-98.400002
262309,27.9,98.375,42.82,33.28,-98.375
262310,27.9,98.349998,43.3,33.66,-98.349998
262311,27.9,98.324997,43.77,34.03,-98.324997
262312,27.9,98.300003,44.26,34.41,-98.300003
262313,27.9,98.275002,44.74,34.78,-98.275002
262314,27.9,98.25,45.24,35.17,-98.25
262315,27.9,98.224998,45.73,35.56,-98.224998
262316,27.9,98.199997,46.27,35.98,-98.199997
262317,27.9,98.175003,46.88,36.46,-98.175003
262318,27.9,98.150002,47.5,36.95,-98.150002
262319,27.9,98.125,48.14,37.45,-98.125
262320,27.9,98.099998,48.77,37.94,-98.099998
262321,27.9,98.074997,49.4,38.44,-98.074997
262322,27.9,98.050003,50.03,38.93,-98.050003
262323,27.9,98.025002,50.69,39.45,-98.025002
262324,27.9,98,51.38,39.99,-98
262325,27.9,97.974998,52.13,40.57,-97.974998
262326,27.9,97.949997,52.94,41.21,-97.949997
262327,27.9,97.925003,53.75,41.84,-97.925003
262328,27.9,97.900002,54.61,42.52,-97.900002
262329,27.9,97.875,55.47,43.2,-97.875
262330,27.9,97.849998,56.34,43.88,-97.849998
262331,27.9,97.824997,57.26,44.6,-97.824997
262332,27.9,97.800003,58.2,45.34,-97.800003
262333,27.9,97.775002,59.14,46.08,-97.775002
262334,27.9,97.75,60.11,46.84,-97.75
262335,27.9,97.724998,61.28,47.76,-97.724998
262336,27.9,97.699997,62.97,49.08,-97.699997
262337,27.9,97.675003,64.71,50.46,-97.675003
262338,27.9,97.650002,66.53,51.89,-97.650002
262339,27.9,97.625,68.44,53.38,-97.625
262340,27.924999,98.375,43.1,33.5,-98.375
262341,27.924999,98.349998,43.58,33.87,-98.349998
262342,27.924999,98.324997,44.07,34.26,-98.324997
262343,27.924999,98.300003,44.56,34.64,-98.300003
262344,27.924999,98.275002,45.05,35.03,-98.275002
262345,27.924999,98.25,45.55,35.42,-98.25
262346,27.924999,98.224998,46.06,35.82,-98.224998
262347,27.924999,98.199997,46.67,36.3,-98.199997
262348,27.924999,98.175003,47.3,36.79,-98.175003
262349,27.924999,98.150002,47.95,37.3,-98.150002
262350,27.924999,98.125,48.6,37.81,-98.125
262351,27.924999,98.099998,49.24,38.31,-98.099998
262352,27.924999,98.074997,49.88,38.81,-98.074997
262353,27.924999,98.050003,50.52,39.32,-98.050003
262354,27.924999,98.025002,51.19,39.84,-98.025002
262355,27.924999,98,51.9,40.4,-98
262356,27.924999,97.974998,52.71,41.04,-97.974998
262357,27.924999,97.949997,53.53,41.67,-97.949997
262358,27.924999,97.925003,54.43,42.38,-97.925003
262359,27.924999,97.900002,55.33,43.09,-97.900002
262360,27.924999,97.875,56.23,43.79,-97.875
262361,27.924999,97.849998,57.13,44.5,-97.849998
262362,27.924999,97.824997,58.08,45.25,-97.824997
262363,27.924999,97.800003,59.05,46,-97.800003
262364,27.924999,97.775002,60.04,46.78,-97.775002
262365,27.924999,97.75,61.04,47.57,-97.75
262366,27.924999,97.724998,62.06,48.37,-97.724998
262367,27.924999,97.699997,63.75,49.7,-97.699997
262368,27.924999,97.675003,65.57,51.13,-97.675003
262369,27.924999,97.650002,67.46,52.62,-97.650002
262370,27.924999,97.625,69.44,54.18,-97.625
262371,27.950001,98.349998,43.85,34.09,-98.349998
262372,27.950001,98.324997,44.35,34.48,-98.324997
262373,27.950001,98.300003,44.85,34.87,-98.300003
262374,27.950001,98.275002,45.36,35.27,-98.275002
262375,27.950001,98.25,45.86,35.66,-98.25
262376,27.950001,98.224998,46.45,36.12,-98.224998
262377,27.950001,98.199997,47.07,36.61,-98.199997
262378,27.950001,98.175003,47.73,37.13,-98.175003
262379,27.950001,98.150002,48.4,37.65,-98.150002
262380,27.950001,98.125,49.06,38.17,-98.125
262381,27.950001,98.099998,49.71,38.68,-98.099998
262382,27.950001,98.074997,50.35,39.18,-98.074997
262383,27.950001,98.050003,51,39.69,-98.050003
262384,27.950001,98.025002,51.65,40.2,-98.025002
262385,27.950001,98,52.47,40.84,-98
262386,27.950001,97.974998,53.28,41.48,-97.974998
262387,27.950001,97.949997,54.19,42.19,-97.949997
262388,27.950001,97.925003,55.14,42.94,-97.925003
262389,27.950001,97.900002,56.08,43.68,-97.900002
262390,27.950001,97.875,56.98,44.38,-97.875
262391,27.950001,97.849998,57.91,45.11,-97.849998
262392,27.950001,97.824997,58.89,45.88,-97.824997
262393,27.950001,97.800003,59.9,46.67,-97.800003
262394,27.950001,97.775002,60.93,47.48,-97.775002
262395,27.950001,97.75,61.97,48.3,-97.75
262396,27.950001,97.724998,63.03,49.14,-97.724998
262397,27.950001,97.699997,64.49,50.28,-97.699997
262398,27.950001,97.675003,66.38,51.76,-97.675003
262399,27.950001,97.650002,68.34,53.31,-97.650002
262400,27.950001,97.625,70.4,54.93,-97.625
262401,27.950001,97.599998,72.57,56.63,-97.599998
262402,27.975,98.324997,44.63,34.69,-98.324997
262403,27.975,98.300003,45.14,35.09,-98.300003
262404,27.975,98.275002,45.65,35.49,-98.275002
262405,27.975,98.25,46.18,35.92,-98.25
262406,27.975,98.224998,46.83,36.42,-98.224998
262407,27.975,98.199997,47.48,36.93,-98.199997
262408,27.975,98.175003,48.16,37.46,-98.175003
262409,27.975,98.150002,48.83,37.99,-98.150002
262410,27.975,98.125,49.5,38.51,-98.125
262411,27.975,98.099998,50.15,39.03,-98.099998
262412,27.975,98.074997,50.79,39.53,-98.074997
262413,27.975,98.050003,51.43,40.03,-98.050003
262414,27.975,98.025002,52.2,40.63,-98.025002
262415,27.975,98,53.01,41.27,-98
262416,27.975,97.974998,53.9,41.97,-97.974998
262417,27.975,97.949997,54.9,42.75,-97.949997
262418,27.975,97.925003,55.89,43.53,-97.925003
262419,27.975,97.900002,56.82,44.26,-97.900002
262420,27.975,97.875,57.73,44.97,-97.875
262421,27.975,97.849998,58.68,45.71,-97.849998
262422,27.975,97.824997,59.7,46.52,-97.824997
262423,27.975,97.800003,60.74,47.34,-97.800003
262424,27.975,97.775002,61.81,48.17,-97.775002
262425,27.975,97.75,62.9,49.03,-97.75
262426,27.975,97.724998,64,49.98,-97.724998
262427,27.975,97.699997,65.17,50.82,-97.699997
262428,27.975,97.675003,67.16,52.38,-97.675003
262429,27.975,97.650002,69.18,53.97,-97.650002
262430,27.975,97.625,71.3,55.64,-97.625
262431,27.975,97.599998,73.54,57.4,-97.599998
262432,27.975,97.574997,75.91,59.26,-97.574997
262433,27.975,97.550003,78.4,61.22,-97.550003
262434,27.975,97.525002,80.85,63.15,-97.525002
262435,27.975,97.5,83.35,65.12,-97.5
262436,27.975,97.474998,86,67.21,-97.474998
262437,27.975,97.449997,88.73,69.36,-97.449997
262438,27.975,97.425003,91.46,71.51,-97.425003
262439,27.975,97.400002,94.61,74,-97.400002
262440,27.975,97.375,98.19,76.82,-97.375
262441,27.975,97.349998,101.88,79.73,-97.349998
262442,27.975,97.324997,106.43,83.32,-97.324997
262443,27.975,97.300003,111.72,87.5,-97.300003
262444,28,98.300003,45.42,35.31,-98.300003
262445,28,98.275002,45.93,35.72,-98.275002
262446,28,98.25,46.55,36.2,-98.25
262447,28,98.224998,47.19,36.7,-98.224998
262448,28,98.199997,47.88,37.25,-98.199997
262449,28,98.175003,48.57,37.79,-98.175003
262450,28,98.150002,49.26,38.32,-98.150002
262451,28,98.125,49.93,38.85,-98.125
262452,28,98.099998,50.57,39.36,-98.099998
262453,28,98.074997,51.21,39.85,-98.074997
262454,28,98.050003,51.9,40.4,-98.050003
262455,28,98.025002,52.72,41.04,-98.025002
262456,28,98,53.56,41.69,-98
262457,28,97.974998,54.59,42.51,-97.974998
262458,28,97.949997,55.64,43.33,-97.949997
262459,28,97.925003,56.61,44.09,-97.925003
262460,28,97.900002,57.53,44.82,-97.900002
262461,28,97.875,58.45,45.54,-97.875
262462,28,97.849998,59.44,46.31,-97.849998
262463,28,97.824997,60.49,47.14,-97.824997
262464,28,97.800003,61.57,47.99,-97.800003
262465,28,97.775002,63.23,49.57,-97.775002
262466,28,97.75,64.24,50.28,-97.75
262467,28,97.724998,65.32,51.08,-97.724998
262468,28,97.699997,66.4,51.89,-97.699997
262469,28,97.675003,67.85,52.92,-97.675003
262470,28,97.650002,69.96,54.58,-97.650002
262471,28,97.625,72.15,56.3,-97.625
262472,28,97.599998,74.46,58.12,-97.599998
262473,28,97.574997,76.9,60.04,-97.574997
262474,28,97.550003,79.45,62.05,-97.550003
262475,28,97.525002,81.93,64,-97.525002
262476,28,97.5,84.57,66.08,-97.5
262477,28,97.474998,87.33,68.26,-97.474998
262478,28,97.449997,90.1,70.44,-97.449997
262479,28,97.425003,93.07,72.78,-97.425003
262480,28,97.400002,96.58,75.55,-97.400002
262481,28,97.375,100.15,78.36,-97.375
262482,28,97.349998,104.18,81.55,-97.349998
262483,28,97.324997,109.09,85.42,-97.324997
262484,28.025,98.300003,45.68,35.52,-98.300003
262485,28.025,98.275002,46.24,35.96,-98.275002
262486,28.025,98.25,46.9,36.47,-98.25
262487,28.025,98.224998,47.57,37,-98.224998
262488,28.025,98.199997,48.27,37.55,-98.199997
262489,28.025,98.175003,48.97,38.1,-98.175003
262490,28.025,98.150002,49.65,38.64,-98.150002
262491,28.025,98.125,50.33,39.16,-98.125
262492,28.025,98.099998,50.97,39.67,-98.099998
262493,28.025,98.074997,51.6,40.16,-98.074997
262494,28.025,98.050003,52.41,40.8,-98.050003
262495,28.025,98.025002,53.23,41.44,-98.025002
262496,28.025,98,54.23,42.23,-98
262497,28.025,97.974998,55.32,43.08,-97.974998
262498,28.025,97.949997,56.35,43.89,-97.949997
262499,28.025,97.925003,57.31,44.64,-97.925003
262500,28.025,97.900002,58.23,45.36,-97.900002
262501,28.025,97.875,59.16,46.09,-97.875
262502,28.025,97.849998,60.17,46.89,-97.849998
262503,28.025,97.824997,62.55,49.66,-97.824997
262504,28.025,97.800003,63.18,49.71,-97.800003
262505,28.025,97.775002,64.11,50.28,-97.775002
262506,28.025,97.75,65.18,51.04,-97.75
262507,28.025,97.724998,66.2,51.72,-97.724998
262508,28.025,97.699997,67.15,52.37,-97.699997
262509,28.025,97.675003,68.47,53.41,-97.675003
262510,28.025,97.650002,70.66,55.13,-97.650002
262511,28.025,97.625,72.9,56.89,-97.625
262512,28.025,97.599998,75.27,58.76,-97.599998
262513,28.025,97.574997,77.81,60.76,-97.574997
262514,28.025,97.550003,80.37,62.77,-97.550003
262515,28.025,97.525002,82.94,64.8,-97.525002
262516,28.025,97.5,85.67,66.95,-97.5
262517,28.025,97.474998,88.53,69.2,-97.474998
262518,28.025,97.449997,91.48,71.52,-97.449997
262519,28.025,97.425003,94.78,74.13,-97.425003
262520,28.025,97.400002,98.42,77,-97.400002
262521,28.025,97.375,102.06,79.87,-97.375
262522,28.025,97.349998,106.58,83.44,-97.349998
262523,28.049999,98.300003,45.94,35.73,-98.300003
262524,28.049999,98.275002,46.57,36.22,-98.275002
262525,28.049999,98.25,47.23,36.74,-98.25
262526,28.049999,98.224998,47.93,37.29,-98.224998
262527,28.049999,98.199997,48.64,37.84,-98.199997
262528,28.049999,98.175003,49.34,38.39,-98.175003
262529,28.049999,98.150002,50.04,38.94,-98.150002
262530,28.049999,98.125,50.7,39.46,-98.125
262531,28.049999,98.099998,51.34,39.96,-98.099998
262532,28.049999,98.074997,52.07,40.53,-98.074997
262533,28.049999,98.050003,52.9,41.18,-98.050003
262534,28.049999,98.025002,53.82,41.9,-98.025002
262535,28.049999,98,54.92,42.77,-98
262536,28.049999,97.974998,56.03,43.64,-97.974998
262537,28.049999,97.949997,57.04,44.43,-97.949997
262538,28.049999,97.925003,57.97,45.16,-97.925003
262539,28.049999,97.900002,58.91,45.9,-97.900002
262540,28.049999,97.875,59.86,46.65,-97.875
262541,28.049999,97.849998,63.87,52.17,-97.849998
262542,28.049999,97.824997,63.12,49.91,-97.824997
262543,28.049999,97.800003,64.07,50.46,-97.800003
262544,28.049999,97.775002,65.08,51.11,-97.775002
262545,28.049999,97.75,66.02,51.65,-97.75
262546,28.049999,97.724998,67.11,52.43,-97.724998
262547,28.049999,97.699997,68.16,53.16,-97.699997
262548,28.049999,97.675003,69.43,54.17,-97.675003
262549,28.049999,97.650002,71.24,55.59,-97.650002
262550,28.049999,97.625,73.58,57.43,-97.625
262551,28.049999,97.599998,76.02,59.35,-97.599998
262552,28.049999,97.574997,78.61,61.39,-97.574997
262553,28.049999,97.550003,81.17,63.4,-97.550003
262554,28.049999,97.525002,83.85,65.51,-97.525002
262555,28.049999,97.5,86.68,67.74,-97.5
262556,28.049999,97.474998,89.65,70.08,-97.474998
262557,28.049999,97.449997,92.74,72.52,-97.449997
262558,28.049999,97.425003,96.18,75.24,-97.425003
262559,28.049999,97.400002,99.97,78.23,-97.400002
262560,28.049999,97.375,104.27,81.61,-97.375
262561,28.049999,97.349998,109.16,85.48,-97.349998
262562,28.075001,98.275002,46.89,36.47,-98.275002
262563,28.075001,98.25,47.57,37,-98.25
262564,28.075001,98.224998,48.28,37.56,-98.224998
262565,28.075001,98.199997,48.99,38.11,-98.199997
262566,28.075001,98.175003,49.7,38.67,-98.175003
262567,28.075001,98.150002,50.4,39.22,-98.150002
262568,28.075001,98.125,51.06,39.74,-98.125
262569,28.075001,98.099998,51.71,40.25,-98.099998
262570,28.075001,98.074997,52.55,40.91,-98.074997
262571,28.075001,98.050003,53.38,41.56,-98.050003
262572,28.075001,98.025002,54.46,42.4,-98.025002
262573,28.075001,98,55.6,43.3,-98
262574,28.075001,97.974998,56.68,44.15,-97.974998
262575,28.075001,97.949997,57.67,44.92,-97.949997
262576,28.075001,97.925003,58.62,45.67,-97.925003
262577,28.075001,97.900002,59.58,46.42,-97.900002
262578,28.075001,97.849998,63.95,51.69,-97.849998
262579,28.075001,97.824997,64.24,51.11,-97.824997
262580,28.075001,97.800003,64.77,50.94,-97.800003
262581,28.075001,97.775002,65.72,51.46,-97.775002
262582,28.075001,97.75,66.83,52.24,-97.75
262583,28.075001,97.724998,67.83,52.91,-97.724998
262584,28.075001,97.699997,69.15,53.94,-97.699997
262585,28.075001,97.675003,70.46,54.98,-97.675003
262586,28.075001,97.650002,71.78,56.02,-97.650002
262587,28.075001,97.625,74.15,57.88,-97.625
262588,28.075001,97.599998,76.65,59.85,-97.599998
262589,28.075001,97.574997,79.29,61.93,-97.574997
262590,28.075001,97.550003,81.9,63.98,-97.550003
262591,28.075001,97.525002,84.64,66.14,-97.525002
262592,28.075001,97.5,87.55,68.43,-97.5
262593,28.075001,97.474998,90.67,70.89,-97.474998
262594,28.075001,97.449997,93.86,73.4,-97.449997
262595,28.075001,97.425003,97.33,76.14,-97.425003
262596,28.075001,97.400002,101.47,79.4,-97.400002
262597,28.075001,97.375,106.35,83.26,-97.375
262598,28.075001,97.349998,111.56,87.37,-97.349998
262599,28.1,98.275002,47.2,36.71,-98.275002
262600,28.1,98.25,47.9,37.26,-98.25
262601,28.1,98.224998,48.61,37.81,-98.224998
262602,28.1,98.199997,49.33,38.38,-98.199997
262603,28.1,98.175003,50.04,38.94,-98.175003
262604,28.1,98.150002,50.74,39.49,-98.150002
262605,28.1,98.125,51.42,40.02,-98.125
262606,28.1,98.099998,52.18,40.61,-98.099998
262607,28.1,98.074997,53.02,41.27,-98.074997
262608,28.1,98.050003,53.96,42.01,-98.050003
262609,28.1,98.025002,55.09,42.9,-98.025002
262610,28.1,98,56.23,43.8,-98
262611,28.1,97.974998,57.28,44.62,-97.974998
262612,28.1,97.949997,58.27,45.39,-97.949997
262613,28.1,97.925003,59.25,46.16,-97.925003
262614,28.1,97.900002,60.23,46.93,-97.900002
262615,28.1,97.824997,64.31,50.65,-97.824997
262616,28.1,97.800003,65.24,51.17,-97.800003
262617,28.1,97.775002,66.43,52,-97.775002
262618,28.1,97.75,67.62,52.82,-97.75
262619,28.1,97.724998,68.75,53.63,-97.724998
262620,28.1,97.699997,70.11,54.7,-97.699997
262621,28.1,97.675003,71.48,55.78,-97.675003
262622,28.1,97.650002,72.86,56.86,-97.650002
262623,28.1,97.625,74.72,58.33,-97.625
262624,28.1,97.599998,77.27,60.33,-97.599998
262625,28.1,97.574997,79.92,62.42,-97.574997
262626,28.1,97.550003,82.54,64.48,-97.550003
262627,28.1,97.525002,85.3,66.66,-97.525002
262628,28.1,97.5,88.32,69.03,-97.5
262629,28.1,97.474998,91.53,71.56,-97.474998
262630,28.1,97.449997,94.66,74.04,-97.449997
262631,28.1,97.425003,98.23,76.85,-97.425003
262632,28.1,97.400002,102.97,80.59,-97.400002
262633,28.1,97.375,108.19,84.71,-97.375
262634,28.1,97.349998,113.53,88.93,-97.349998
262635,28.125,98.275002,47.5,36.95,-98.275002
262636,28.125,98.25,48.21,37.5,-98.25
262637,28.125,98.224998,48.91,38.06,-98.224998
262638,28.125,98.199997,49.65,38.63,-98.199997
262639,28.125,98.175003,50.37,39.2,-98.175003
262640,28.125,98.150002,51.09,39.76,-98.150002
262641,28.125,98.125,51.79,40.31,-98.125
262642,28.125,98.099998,52.63,40.97,-98.099998
262643,28.125,98.074997,53.48,41.64,-98.074997
262644,28.125,98.050003,54.55,42.47,-98.050003
262645,28.125,98.025002,55.7,43.38,-98.025002
262646,28.125,98,56.8,44.24,-98
262647,28.125,97.974998,57.83,45.05,-97.974998
262648,28.125,97.949997,58.82,45.83,-97.949997
262649,28.125,97.925003,59.82,46.62,-97.925003
262650,28.125,97.849998,64.13,50.73,-97.849998
262651,28.125,97.824997,64.93,50.99,-97.824997
262652,28.125,97.800003,65.57,51.13,-97.800003
262653,28.125,97.775002,66.89,52.17,-97.775002
262654,28.125,97.75,68.25,53.24,-97.75
262655,28.125,97.724998,69.64,54.33,-97.724998
262656,28.125,97.699997,71.06,55.45,-97.699997
262657,28.125,97.675003,72.49,56.57,-97.675003
262658,28.125,97.650002,73.92,57.7,-97.650002
262659,28.125,97.625,75.37,58.84,-97.625
262660,28.125,97.599998,77.92,60.84,-97.599998
262661,28.125,97.574997,80.56,62.92,-97.574997
262662,28.125,97.550003,83.2,65,-97.550003
262663,28.125,97.525002,86.01,67.22,-97.525002
262664,28.125,97.5,89.07,69.63,-97.5
262665,28.125,97.474998,92.23,72.12,-97.474998
262666,28.125,97.449997,95.3,74.54,-97.449997
262667,28.125,97.425003,99.21,77.62,-97.425003
262668,28.125,97.400002,104.14,81.51,-97.400002
262669,28.125,97.375,109.57,85.8,-97.375
262670,28.125,97.349998,114.97,90.06,-97.349998
262671,28.15,98.25,48.49,37.72,-98.25
262672,28.15,98.224998,49.21,38.29,-98.224998
262673,28.15,98.199997,49.95,38.87,-98.199997
262674,28.15,98.175003,50.7,39.45,-98.175003
262675,28.15,98.150002,51.45,40.04,-98.150002
262676,28.15,98.125,52.22,40.65,-98.125
262677,28.15,98.099998,53.09,41.33,-98.099998
262678,28.15,98.074997,54.01,42.05,-98.074997
262679,28.15,98.050003,55.12,42.92,-98.050003
262680,28.15,98.025002,56.27,43.82,-98.025002
262681,28.15,98,57.34,44.66,-98
262682,28.15,97.974998,58.35,45.46,-97.974998
262683,28.15,97.949997,59.35,46.25,-97.949997
262684,28.15,97.875,64.68,52.1,-97.875
262685,28.15,97.849998,64.76,51.16,-97.849998
262686,28.15,97.824997,64.99,50.68,-97.824997
262687,28.15,97.800003,66.32,51.72,-97.800003
262688,28.15,97.775002,67.68,52.79,-97.775002
262689,28.15,97.75,69.09,53.9,-97.75
262690,28.15,97.724998,70.53,55.03,-97.724998
262691,28.15,97.699997,72,56.18,-97.699997
262692,28.15,97.675003,73.46,57.34,-97.675003
262693,28.15,97.650002,74.96,58.51,-97.650002
