Id,ParcelId,Address,OccupancyClass,PlanArea,NumberOfStories,YearBuilt,ExteriorWalls,RoofCover,InteriorWalls,FrameType,FloorCover,PermitNumber,PermitIssueDate,PermitType,PermitDescription,PermitAmount,Latitude,Longitude,RoofShape,LULC,County,FloodZone,DWSII,Garage,RoofSlope,AvgJanTemp,City,State,BldgHeight,HeightUnit,RoofReplaceYear,HazusGBM
1990,27535-100-240,306 CORNERSTONE PL PANAMA CITY BEACH 32407,SINGLE FAM (000100),2055,1.0,2014,VINYL; COMMON BRK,ENG SHINGL,DRYWALL,NONE REPORTED,CLAY TILE; CARPET,"['18-05601', '14-0316', '13-1048']","['20181218', '20140311', '20131216']","['RERF', 'ROOF', 'NC']","['RERF', 'ROOF', 'SINGLE FAMILY']","['0', '0', '127,516']",30.192196,-85.757699,gab,0.03,BAY,V,133.0,1,0.166666667,above,PANAMA CITY BEACH,FL,6.7,m,2014,WSF1_gab_1_8s_strap_sup_1_3
1991,27535-100-230,304 CORNERSTONE PL PANAMA CITY BEACH 32407,SINGLE FAM (000100),2040,1.0,2014,VINYL; COMMON BRK,ENG SHINGL,DRYWALL,NONE REPORTED,CLAY TILE; CARPET,['14-0170'],['20140310'],['NC'],['SINGLE FAMILY'],"['127,516']",30.192082,-85.757694,gab,0.03,BAY,V,133.0,1,0.166666667,above,PANAMA CITY BEACH,FL,6.7,m,2014,WSF1_gab_1_8s_strap_sup_1_3
1992,27535-100-220,302 CORNERSTONE PL PANAMA CITY BEACH 32407,SINGLE FAM (000100),2075,1.0,2014,VINYL; COMMON BRK,ENG SHINGL,DRYWALL,NONE REPORTED,CLAY TILE; CARPET,"['18-05683', '14-1014', '14-0469']","['20181219', '20140709', '20140519']","['RERF', 'ROOF', 'NC']","['RERF', 'ROOF', 'SINGLE FAMILY']","['0', '0', '128,539']",30.191958,-85.757696,hip,0.03,BAY,V,133.0,1,0.166666667,above,PANAMA CITY BEACH,FL,6.7,m,2014,WSF1_hip_1_8s_strap_sup_1_3
1993,27535-100-170,239 WOODLAWN CT PANAMA CITY BEACH 32407,SINGLE FAM (000100),1990,1.0,2012,VINYL; COMMON BRK,ENG SHINGL,DRYWALL,NONE REPORTED,CLAY TILE; CARPET,['12-0543'],['20120705'],['NC'],['SINGLE FAMILY'],"['58,611']",30.192534,-85.758507,hip,0.03,BAY,V,133.0,1,0.166666667,above,PANAMA CITY BEACH,FL,6.7,m,2012,WSF1_hip_1_8s_strap_sup_1_3
1994,27535-100-160,237 WOODLAWN CT PANAMA CITY BEACH 32407,SINGLE FAM (000100),2055,1.0,2013,VINYL; COMMON BRK,ENG SHINGL,DRYWALL,NONE REPORTED,CLAY TILE; CARPET,['13-0295'],['20130307'],['RERF'],['RERF'],['0'],30.192398,-85.758503,gab,0.03,BAY,V,133.0,1,0.166666667,above,PANAMA CITY BEACH,FL,6.7,m,2013,WSF1_gab_1_8s_strap_sup_1_3
1995,27535-100-120,229 WOODLAWN CT PANAMA CITY BEACH 32407,SINGLE FAM (000100),2040,1.0,2013,VINYL; COMMON BRK,ENG SHINGL,DRYWALL,NONE REPORTED,CLAY TILE; CARPET,"['13-1197', '13-0493']","['20130807', '20130620']","['ROOF', 'NC']","['ROOF', 'SINGLE FAMILY']","['0', '59,265']",30.191972,-85.758502,gab,0.03,BAY,V,133.0,1,0.166666667,above,PANAMA CITY BEACH,FL,6.7,m,2013,WSF1_gab_1_8s_strap_sup_1_3
1996,27535-100-070,217 WOODLAWN CT PANAMA CITY BEACH 32407,SINGLE FAM (000100),1914,1.0,2015,VINYL; COMMON BRK,ENG SHINGL,DRYWALL,NONE REPORTED,CLAY TILE; CARPET,"['RR21-00289', '15-0611', '15-0322']","['20210323', '20150429', '20150408']","['RERF', 'ROOF', 'NC']","['RE-ROOF', 'ROOF', 'SINGLE FAMILY']","['0', '0', '143,248']",30.191517,-85.758173,hip,0.03,BAY,V,133.0,1,0.166666667,above,PANAMA CITY BEACH,FL,6.7,m,2015,WSF1_hip_1_8s_strap_sup_1_3
1997,27535-010-000,338 GREENWOOD CIR PANAMA CITY BEACH 32407,SINGLE FAM (000100),2021,1.0,1970,COMMON BRK,ENG SHINGL,PLYWOOD; DRYWALL,NONE REPORTED,SHT VINYL; CARPET,"['08-0760', 'B392']","['20080718', '20040218']","['RERF', 'VINL']","['RE-ROOF', 'VINYL SIDE']","['38', '6,776']",30.193431,-85.761108,gab,0.03,BAY,V,166.5382839,1,0.166666667,above,PANAMA CITY BEACH,FL,6.7,m,1970,WSF1_gab_1_6d_tnail_wkd_0_3
1998,27532-020-000,324 GREENWOOD CIR PANAMA CITY BEACH 32407,SINGLE FAM (000100),3083,1.0,1990,COMMON BRK,ENG SHINGL,DRYWALL,NONE REPORTED,CLAY TILE; CARPET,"['18-04386', 'B06-1858', '20317']","['20181210', '20060918', '19900522']","['RERF', '', 'NC']","['RERF', 'DOCK & SEAWALL', 'NEW CONST.']","['0', '17,450', '0']",30.194559,-85.760385,hip,0.03,BAY,V,166.5382839,1,0.166666667,above,PANAMA CITY BEACH,FL,6.7,m,1990,WSF1_hip_1_6d_tnail_wkd_0_3
1999,27532-000-000,320 GREENWOOD CIR PANAMA CITY BEACH 32407,SINGLE FAM (000100),2655,1.0,1973,COMMON BRK,ENG SHINGL,PLYWOOD; DRYWALL,NONE REPORTED,SHT VINYL; CARPET,"['09-0894', '09-0433']","['20090915', '20090428']","['RENO', 'RENO']","['RENOVATION', 'RENOVATION']","['0', '3,106']",30.194559,-85.759853,hip,0.03,BAY,V,166.5382839,1,0.166666667,above,PANAMA CITY BEACH,FL,6.7,m,1973,WSF1_hip_1_6d_tnail_wkd_0_3
2000,27524-000-000,107 GREENWOOD DR PANAMA CITY BEACH 32407,SINGLE FAM (000100),2358,1.0,1962,ABOVE AVG.,ENG SHINGL,PLYWOOD,NONE REPORTED,SHT VINYL; CARPET,['13-1109'],['20130723'],['RERF'],['RERF'],['0'],30.193731,-85.7588,gab,0.03,BAY,V,166.5382839,1,0.166666667,above,PANAMA CITY BEACH,FL,6.7,m,1962,WSF1_gab_1_8d_tnail_wkd_0_3
2001,27523-000-000,105 GREENWOOD DR PANAMA CITY BEACH 32407,SINGLE FAM (000100),2650,1.0,1964,COMMON BRK,ENG SHINGL,PLYWOOD,NONE REPORTED,SHT VINYL; CARPET,['13-0458'],['20130404'],['RERF'],['RERF'],['0'],30.193694,-85.759099,gab,0.03,BAY,V,166.5382839,1,0.166666667,above,PANAMA CITY BEACH,FL,6.7,m,1964,WSF1_gab_1_8d_tnail_wkd_0_3
2002,27521-000-000,99 GREENWOOD DR PANAMA CITY BEACH 32407,SINGLE FAM (000100),2626,1.0,1966,AVERAGE; COMMON BRK,ENG SHINGL,PLYWOOD; DRYWALL,NONE REPORTED,CARPET,"['18-05873', 'RF384']","['20181220', '20030324']","['RERF', 'RERF']","['RERF', 'RE-ROOF']","['0', '0']",30.193668,-85.75994,gab,0.03,BAY,V,166.5382839,1,0.166666667,above,PANAMA CITY BEACH,FL,6.7,m,1966,WSF1_gab_1_8d_tnail_wkd_0_3
2003,27515-010-000,317 GREENWOOD CIR PANAMA CITY BEACH 32407,SINGLE FAM (000100),2008,1.0,1997,WD FR STUC,ENG SHINGL,DRYWALL,NONE REPORTED,CLAY TILE; VINYL PLNK,['9705306'],['19970515'],['NC'],['NEW CONST.'],"['38,220']",30.194071,-85.759384,hip,0.03,BAY,V,166.5382839,0,0.166666667,above,PANAMA CITY BEACH,FL,6.7,m,1997,WSF1_hip_1_6d_strap_no_1_3
2004,27509-000-000,102 GREENWOOD DR PANAMA CITY BEACH 32407,SINGLE FAM (000100),2553,1.0,1964,ABOVE AVG.,ENG SHINGL,DRYWALL,NONE REPORTED,SHT VINYL; CARPET,"['RR21-00356', 'R061865']","['20210416', '20061109']","['RERF', 'RERF']","['RE-ROOF', 'RE-ROOF']","['0', '0']",30.193127,-85.759143,gab,0.03,BAY,V,166.5382839,1,0.166666667,above,PANAMA CITY BEACH,FL,6.7,m,1964,WSF1_gab_1_6d_tnail_wkd_0_3
2005,27507-000-000,106 GREENWOOD DR PANAMA CITY BEACH 32407,SINGLE FAM (000100),2119,1.0,1963,COMMON BRK,ENG SHINGL,PLYWOOD,NONE REPORTED,SHT VINYL; CARPET,NONE REPORTED,NONE REPORTED,NONE REPORTED,NONE REPORTED,NONE REPORTED,30.193149,-85.758637,hip,0.03,BAY,V,166.5382839,0,0.166666667,above,PANAMA CITY BEACH,FL,6.7,m,1963,WSF1_hip_1_8d_tnail_no_1_3
2006,27492-000-000,404 BAYSHORE DR PANAMA CITY BEACH 32407,SINGLE FAM (000100),2740,1.0,1960,COMMON BRK,ENG SHINGL,PLYWOOD,NONE REPORTED,SHT VINYL; CARPET,['17-1058'],['20170928'],['RERF'],['RERF'],['0'],30.190683,-85.754146,hip,0.03,BAY,V,166.5382839,0,0.166666667,above,PANAMA CITY BEACH,FL,6.7,m,1960,WSF1_hip_1_8d_tnail_no_0_3
2007,27483-000-000,409 BAYSHORE DR PANAMA CITY BEACH 32407,SINGLE FAM (000100),4446,1.0,1966,COMMON BRK,ENG SHINGL,PLYWOOD,NONE REPORTED,SHT VINYL; CARPET,"['RB20-01900', 'DIS19-05859', 'B2069', '99-02503', '99-00141']","['20201120', '20190306', '20020919', '19990315', '19990107']","['SEAW', 'RERF', 'ADD', 'RERF', 'ROOF']","['SEA WALL', 'RE-ROOF', 'ADDITION', 'RE-ROOF', 'ROOF']","['24,479', '0', '42,500', '0', '0']",30.190604,-85.755096,hip,0.03,BAY,V,166.5382839,0,0.166666667,above,PANAMA CITY BEACH,FL,6.7,m,1999,WSF1_hip_1_8d_tnail_no_0_3
2008,27478-000-000,311 BAYSHORE DR PANAMA CITY BEACH 32407,SINGLE FAM (000100),2517,1.0,1966,COMMON BRK,ENG SHINGL,DRYWALL,NONE REPORTED,SHT VINYL; CARPET,"['18-05699', '11-1021', '06-1412', 'B-2309', 'RF644']","['20181219', '20111026', '20060629', '20031014', '20020501']","['RERF', 'ADD', 'DOCK', 'XTRA', 'RERF']","['RERF', 'SCREEN ROOM', 'DOCK/BOAT HS', 'EXTRA FEAT', 'RE-ROOF']","['0', '5,000', '8,450', '8,450', '0']",30.189577,-85.753953,gab,0.03,BAY,V,166.5382839,1,0.166666667,above,PANAMA CITY BEACH,FL,6.7,m,1966,WSF1_gab_1_8d_tnail_wkd_0_3
2009,27476-000-000,307 BAYSHORE DR PANAMA CITY BEACH 32407,SINGLE FAM (000100),2725,1.0,1961,ABOVE AVG.,ENG SHINGL,PLYWOOD,NONE REPORTED,CLAY TILE; CARPET,"['DIS19-02290', '08-0562', '20725']","['20190122', '20080530', '19900814']","['RERF', 'RENO', 'ADD']","['RE-ROOF', 'RENOVATION', 'ADDITION']","['0', '135', '0']",30.189396,-85.754434,gab,0.03,BAY,V,166.5382839,1,0.166666667,above,PANAMA CITY BEACH,FL,6.7,m,1961,WSF1_gab_1_6d_tnail_wkd_0_3
2010,27471-000-000,106 CAROLYN AVE PANAMA CITY BEACH 32407,SINGLE FAM (000100),3321,1.0,1962,ABOVE AVG.,ENG SHINGL,PLYWOOD,NONE REPORTED,HARDWOOD; PARQUET,"['11-0166', 'B-2312']","['20110225', '20031014']","['SEAW', 'REP']","['SEA WALL', 'REPAIRS']","['8,000', '18,000']",30.190015,-85.755571,gab,0.03,BAY,V,166.5382839,1,0.166666667,above,PANAMA CITY BEACH,FL,6.7,m,1962,WSF1_gab_1_8d_tnail_wkd_0_3
2011,27469-000-000,110 CAROLYN AVE PANAMA CITY BEACH 32407,SINGLE FAM (000100),3169,1.0,1963,COMMON BRK,ENG SHINGL,CUST PANEL,NONE REPORTED,SHT VINYL; CARPET,"['DIS19-10886', '9310169', '9310171']","['20190812', '19931015', '19931015']","['RERF', 'ROOF', 'ALTR']","['RE-ROOF', 'ROOF', 'ALTERATION']","['0', '0', '0']",30.190513,-85.755798,gab,0.03,BAY,V,166.5382839,1,0.166666667,above,PANAMA CITY BEACH,FL,6.7,m,1993,WSF1_gab_1_8d_tnail_wkd_0_3
2012,27467-000-000,114 CAROLYN AVE PANAMA CITY BEACH 32407,SINGLE FAM (000100),3504,1.0,1961,COMMON BRK,ENG SHINGL,PLYWOOD; DRYWALL,NONE REPORTED,SHT VINYL; CARPET,"['DIS19-03963', 'DIS19-08130', '18-03391', '9310977', '9209533']","['20190424', '20190424', '20181130', '19931109', '19921006']","['RENO', 'RERF', 'RERF', 'REP', 'ALTR']","['INT/EXT RENO', 'RERF', 'RERF', 'REPAIRS', 'ALTERATION']","['100,000', '0', '0', '8,500', '58,500']",30.191019,-85.755947,gab,0.03,BAY,V,166.5382839,1,0.166666667,above,PANAMA CITY BEACH,FL,6.7,m,1961,WSF1_gab_1_8d_tnail_wkd_0_3
2013,27450-000-000,305 GREENWOOD DR PANAMA CITY BEACH 32407,SINGLE FAM (000100),2746,1.0,1962,COMMON BRK,ENG SHINGL,DRYWALL,NONE REPORTED,SHT VINYL; CARPET,"['RB20-01631', '19-05644', 'B1945', 'SP44']","['20201116', '20190304', '20020802', '20000731']","['DOCK', 'RERF', 'ADD', 'POOL']","['DOCK/BOATHOUSE', 'RE-ROOF', 'ADDITION', 'POOLS']","['46,233', '0', '2,140', '22,500']",30.194612,-85.754224,hip,0.03,BAY,V,166.5382839,0,0.166666667,above,PANAMA CITY BEACH,FL,6.7,m,1962,WSF1_hip_1_6d_tnail_no_1_3
2014,27446-000-000,215 SUNSET LN PANAMA CITY BEACH 32407,SINGLE FAM (000100),3041,1.0,1968,COMMON BRK,ENG SHINGL,PLYWOOD; DRYWALL,NONE REPORTED,SHT VINYL; CARPET,"['DIS19-08547', 'DIS19-08548', '20205']","['20190506', '20190506', '19900503']","['RENO', 'RERF', 'ADD']","['INT/EXT RENO', 'RE-ROOF', 'ADDITION']","['16,392', '0', '11,000']",30.19458,-85.755015,gab,0.03,BAY,V,166.5382839,1,0.166666667,above,PANAMA CITY BEACH,FL,6.7,m,1968,WSF1_gab_1_6d_tnail_wkd_0_3
2015,27432-000-000,207 GREENWOOD DR PANAMA CITY BEACH 32407,SINGLE FAM (000100),2384,1.0,1958,COMMON BRK,ENG SHINGL,DRYWALL,NONE REPORTED,SHT VINYL; CARPET,['DIS19-01905'],['20190118'],['RERF'],['RE-ROOF'],['0'],30.193655,-85.755944,gab,0.03,BAY,V,166.5382839,0,0.166666667,above,PANAMA CITY BEACH,FL,6.7,m,1958,WSF1_gab_1_8d_tnail_no_0_3
2016,27382-000-000,206 WOODLAWN DR PANAMA CITY BEACH 32407,SINGLE FAM (000100),2166,1.0,1969,COMMON BRK,ENG SHINGL,PLYWOOD; DRYWALL,NONE REPORTED,CLAY TILE; CARPET,"['DIS18-02834', '15-0086']","['20181127', '20150205']","['RERF', 'REP']","['RERF', 'FOUNDATION REPAIR']","['0', '8,000']",30.191774,-85.755939,gab,0.03,BAY,V,166.5382839,1,0.166666667,above,PANAMA CITY BEACH,FL,6.7,m,1969,WSF1_gab_1_6d_tnail_wkd_0_3
2017,27376-000-000,218 WOODLAWN DR PANAMA CITY BEACH 32407,SINGLE FAM (000100),4185,1.0,1957,COMMON BRK,ENG SHINGL,DRYWALL,NONE REPORTED,CLAY TILE; CARPET,"['RB19-01901', '15-1093', '9403527', '93-03362', '932101']","['20191119', '20150910', '19940412', '19930416', '19930312']","['ADD', 'RERF', 'RENO', 'ADD', 'POOL']","['POOL ENCLOSURE', 'RERF', 'RENOVATION', 'ADDITION', 'POOL']","['15,000', '0', '16,884', '0', '0']",30.192366,-85.75471,hip,0.03,BAY,V,166.5382839,1,0.166666667,above,PANAMA CITY BEACH,FL,6.7,m,1957,WSF1_hip_1_6d_tnail_wkd_0_3
2018,27367-000-000,120 WOODLAWN DR PANAMA CITY BEACH 32407,SINGLE FAM (000100),2730,1.0,1959,ABOVE AVG.,ENG SHINGL,DRYWALL,NONE REPORTED,HARDWOOD; PARQUET,"['DIS19-00647', '11-0637']","['20190108', '20110622']","['RERF', 'RENO']","['RE-ROOF', 'RAISE FLR/RPL 1 WNDW']","['0', '25,200']",30.190997,-85.756475,gab,0.03,BAY,V,166.5382839,0,0.166666667,above,PANAMA CITY BEACH,FL,6.7,m,1959,WSF1_gab_1_8d_tnail_no_1_3
2019,27360-000-000,106 WOODLAWN DR PANAMA CITY BEACH 32407,SINGLE FAM (000100),2278,1.0,1961,COMMON BRK,ENG SHINGL,DRYWALL,NONE REPORTED,HARDWOOD; CLAY TILE,"['RB20-00743', '19-04756', '933578']","['20200522', '20190219', '19930422']","['ADD', 'RERF', 'ROOF']","['PATIO COVER', 'RE-ROOF', 'ROOF']","['5,483', '0', '0']",30.189533,-85.756562,hip,0.03,BAY,V,166.5382839,0,0.166666667,above,PANAMA CITY BEACH,FL,6.7,m,1993,WSF1_hip_1_6d_tnail_no_1_3
2020,27351-000-000,109 WOODLAWN DR PANAMA CITY BEACH 32407,SINGLE FAM (000100),2079,1.0,1960,ABOVE AVG.,ENG SHINGL,DRYWALL,NONE REPORTED,SHT VINYL; CARPET,"['18-04726', '500068', '9411499']","['20181211', '20050314', '19941116']","['RERF', 'POOL', 'ROOF']","['RERF', 'POOLS', 'ROOF']","['0', '22,525', '0']",30.189846,-85.757148,gab,0.03,BAY,V,166.5382839,1,0.166666667,above,PANAMA CITY BEACH,FL,6.7,m,1994,WSF1_gab_1_8d_tnail_wkd_0_3
2021,27349-000-000,105 WOODLAWN DR PANAMA CITY BEACH 32407,SINGLE FAM (000100),2829,1.0,1960,WD FR STUC,ENG SHINGL,DRYWALL,NONE REPORTED,HARDWOOD; CARPET,"['DIS19-09539', '10-1050']","['20190607', '20101130']","['RERF', 'ROOF']","['RE-ROOF', 'ROOF']","['0', '0']",30.189428,-85.75715,gab,0.03,BAY,V,166.5382839,1,0.166666667,above,PANAMA CITY BEACH,FL,6.7,m,2010,WSF1_gab_1_8s_strap_wkd_0_3
2022,27348-000-000,103 WOODLAWN DR PANAMA CITY BEACH 32407,SINGLE FAM (000100),1566,1.0,1960,ABOVE AVG.,ENG SHINGL,DRYWALL,NONE REPORTED,SHT VINYL; CARPET,"['DIS20-01964', 'B07-0030', 'B1011']","['20201230', '20070117', '20030505']","['RERF', 'RENO', 'ADD']","['RE-ROOF', 'ENCLOSE CARPORT', 'ADDITION']","['0', '1,400', '1,500']",30.189197,-85.757122,hip,0.03,BAY,V,166.5382839,0,0.166666667,above,PANAMA CITY BEACH,FL,6.7,m,1960,WSF1_hip_1_8d_tnail_no_0_3
2023,27344-752-000,363 GREENWOOD CIR PANAMA CITY BEACH 32407,SINGLE FAM (000100),2177,1.0,1984,COMMON BRK,ENG SHINGL,DRYWALL,NONE REPORTED,SHT VINYL; CARPET,['DIS19-11740'],['20190925'],['RERF'],['RE-ROOF'],['0'],30.192065,-85.759272,hip,0.03,BAY,V,166.5382839,1,0.166666667,above,PANAMA CITY BEACH,FL,6.7,m,1984,WSF1_hip_1_8d_tnail_wkd_0_3
2024,27344-750-000,361 GREENWOOD CIR PANAMA CITY BEACH 32407,SINGLE FAM (000100),1932,1.0,1983,COMMON BRK,ENG SHINGL,DRYWALL,NONE REPORTED,CLAY TILE; CARPET,"['DIS19-08653', '17-0878']","['20190509', '20170814']","['RERF', 'RERF']","['RERF', 'RERF']","['0', '0']",30.192063,-85.759718,gab,0.03,BAY,V,166.5382839,1,0.166666667,above,PANAMA CITY BEACH,FL,6.7,m,1983,WSF1_gab_1_8d_tnail_wkd_0_3
2025,27344-746-000,317 RED CEDAR LN PANAMA CITY BEACH 32407,SINGLE FAM (000100),3494,1.0,1982,CEDAR; COMMON BRK,ENG SHINGL,DRYWALL,NONE REPORTED,SHT VINYL; CARPET,"['DIS19-02318', 'R07-1183', 'SP0006']","['20190123', '20070928', '20030115']","['RERF', 'RERF', 'POOL']","['RE-ROOF', 'RE-ROOF', 'POOLS']","['0', '0', '0']",30.192357,-85.759422,hip,0.03,BAY,V,166.5382839,0,0.166666667,above,PANAMA CITY BEACH,FL,6.7,m,1982,WSF1_hip_1_8d_tnail_no_1_3
2026,27344-742-000,401 GREENWOOD CT PANAMA CITY BEACH 32407,SINGLE FAM (000100),2310,1.0,1993,WD FR STUC,ENG SHINGL,DRYWALL,NONE REPORTED,SHT VINYL; CARPET,"['18-04550', '15-0338', '931537']","['20181210', '20150309', '19930223']","['RERF', 'RERF', 'NC']","['RERF', 'RERF', 'NEW CONST.']","['0', '0', '47,124']",30.192307,-85.760296,gab,0.03,BAY,V,166.5382839,1,0.166666667,above,PANAMA CITY BEACH,FL,6.7,m,1993,WSF1_gab_1_8d_strap_std_0_3
2027,27344-738-000,355 GREENWOOD CIR PANAMA CITY BEACH 32407,SINGLE FAM (000100),2353,1.0,1989,COMMON BRK,ENG SHINGL,DRYWALL,NONE REPORTED,SHT VINYL; CARPET,['15-1365'],['20151211'],['RERF'],['RERF'],['0'],30.192021,-85.760643,hip,0.03,BAY,V,166.5382839,1,0.166666667,above,PANAMA CITY BEACH,FL,6.7,m,1989,WSF1_hip_1_8d_tnail_wkd_0_3
2028,27344-718-000,360 GREENWOOD CIR PANAMA CITY BEACH 32407,SINGLE FAM (000100),2834,1.0,1986,COMMON BRK; ABOVE AVG.,ENG SHINGL,DRYWALL,NONE REPORTED,CLAY TILE; CARPET,['B07-0287'],['20070305'],['ENCL'],['SCREEN ENC'],"['4,800']",30.19161,-85.759869,hip,0.03,BAY,V,166.5382839,0,0.166666667,above,PANAMA CITY BEACH,FL,6.7,m,1986,WSF1_hip_1_6d_tnail_no_0_3
2029,27344-704-000,346 GREENWOOD CIR PANAMA CITY BEACH 32407,SINGLE FAM (000100),2490,1.0,1982,ABOVE AVG.; COMMON BRK,ENG SHINGL,DRYWALL,NONE REPORTED,CLAY TILE; CARPET,NONE REPORTED,NONE REPORTED,NONE REPORTED,NONE REPORTED,NONE REPORTED,30.192292,-85.761226,hip,0.03,BAY,V,166.5382839,1,0.166666667,above,PANAMA CITY BEACH,FL,6.7,m,1982,WSF1_hip_1_6d_tnail_wkd_0_3
2030,27343-638-000,804 J R ARNOLD CT PANAMA CITY BEACH 32407,SINGLE FAM (000100),2884,1.0,2000,WD FR STUC,ENG SHINGL,DRYWALL,NONE REPORTED,CLAY TILE; VINYL PLNK,"['RB21-01279', 'DIS19-02919', 'B281']","['20210624', '20190129', '20000606']","['RENO', 'RERF', 'NC']","['INT RENO', 'ROOF', 'NEW CONST.']","['73,000', '12,400', '0']",30.197924,-85.757256,hip,0.03,BAY,V,166.5382839,1,0.166666667,above,PANAMA CITY BEACH,FL,6.7,m,2000,WSF1_hip_1_8d_strap_std_0_3
2031,27343-635-000,810 J R ARNOLD CT PANAMA CITY BEACH 32407,SINGLE FAM (000100),2489,1.0,2004,WD FR STUC,ENG SHINGL,DRYWALL,NONE REPORTED,CLAY TILE; CARPET,['DIS20-01637'],['20200827'],['RERF'],['RE-ROOF'],['0'],30.198298,-85.757666,gab,0.03,BAY,V,166.5382839,1,0.166666667,above,PANAMA CITY BEACH,FL,6.7,m,2004,WSF1_gab_0_8s_strap_sup_1_3
2032,27343-632-000,809 J R ARNOLD CT PANAMA CITY BEACH 32407,SINGLE FAM (000100),2250,1.0,2002,WD FR STUC,ENG SHINGL,DRYWALL,NONE REPORTED,CLAY TILE; CARPET,"['RF596', 'B291']","['20020424', '20020211']","['ROOF', 'NC']","['ROOF', 'NEW CONST.']","['0', '96,089']",30.197847,-85.758196,hip,0.03,BAY,V,166.5382839,1,0.166666667,above,PANAMA CITY BEACH,FL,6.7,m,2002,WSF1_hip_0_8s_strap_sup_1_3
2033,27343-631-000,807 J R ARNOLD CT PANAMA CITY BEACH 32407,SINGLE FAM (000100),2379,1.0,2002,WD FR STUC,ENG SHINGL,DRYWALL,NONE REPORTED,CLAY TILE; CARPET,"['DIS19-11348', 'RF1533']","['20190904', '20011115']","['RERF', 'ROOF']","['RE-ROOF', 'ROOF']","['0', '0']",30.197655,-85.758046,gab,0.03,BAY,V,166.5382839,1,0.166666667,above,PANAMA CITY BEACH,FL,6.7,m,2002,WSF1_gab_0_8s_strap_sup_1_3
2034,27343-624-000,805 PORPOISE CT PANAMA CITY BEACH 32407,SINGLE FAM (000100),3785,1.0,2003,CB STUCCO,ENG SHINGL,DRYWALL,NONE REPORTED,HARDWOOD; CARPET,"['18-04145', '11-0636', 'B07-0471', '07-0050', 'B0332']","['20181206', '20110620', '20070328', '20070314', '20030206']","['RERF', 'RENO', 'ENCL', 'POOL', 'NC']","['RERF', 'BTHRM', 'SCREEN ENC', 'POOLS', 'NEW CONST.']","['0', '6,795', '9,785', '31,000', '160,000']",30.196984,-85.758937,hip,0.03,BAY,V,166.5382839,1,0.166666667,above,PANAMA CITY BEACH,FL,6.7,m,2003,WSF1_hip_1_8s_strap_sup_1_3
2035,27343-623-000,717 SANDBAR DR PANAMA CITY BEACH 32407,SINGLE FAM (000100),3214,1.0,2004,WD FR STUC,ENG SHINGL,DRYWALL,NONE REPORTED,CLAY TILE; CARPET,"['18-01429', '18-04699', '1638', 'SP114', 'B-1575']","['20181220', '20181211', '20040618', '20040602', '20030717']","['ADD', 'RERF', 'ENCL', 'POOL', 'NC']","['POOL ENCLOSURE', 'RERF', 'SCREEN ENC', 'POOLS', 'NEW CONST.']","['15,600', '0', '5,375', '0', '222,671']",30.196868,-85.758625,gab,0.03,BAY,V,166.5382839,1,0.166666667,above,PANAMA CITY BEACH,FL,6.7,m,2004,WSF1_gab_1_8s_strap_sup_1_3
2036,27343-620-010,7012 STARFISH CT PANAMA CITY BEACH 32407,SINGLE FAM (000100),2283,1.0,2003,WD FR STUC,ENG SHINGL,DRYWALL,NONE REPORTED,CARPET,"['DIS19-01040', 'B06-1511', 'SP6-0072']","['20190110', '20060714', '20060330']","['RERF', 'ENCL', 'POOL']","['RE-ROOF', 'SCREEN ENC', 'POOLS']","['0', '4,000', '0']",30.19657,-85.759439,gab,0.03,BAY,V,166.5382839,1,0.166666667,above,PANAMA CITY BEACH,FL,6.7,m,2003,WSF1_gab_1_8s_strap_sup_1_3
2037,27343-618-010,7020 STARFISH CT PANAMA CITY BEACH 32407,SINGLE FAM (000100),2211,1.0,2004,WD FR STUC,ENG SHINGL,DRYWALL,NONE REPORTED,CARPET,"['RF-1705', 'B-1519']","['20031113', '20030710']","['ROOF', 'NC']","['ROOF', 'NEW CONST.']","['0', '316,567']",30.19697,-85.759849,hip,0.03,BAY,V,166.5382839,1,0.166666667,above,PANAMA CITY BEACH,FL,6.7,m,2004,WSF1_hip_1_8s_strap_sup_1_3
2038,27343-617-000,7028 STARFISH CT PANAMA CITY BEACH 32407,SINGLE FAM (000100),2418,1.0,2001,WD FR STUC,ENG SHINGL,DRYWALL,NONE REPORTED,CLAY TILE; VINYL PLNK,"['DIS19-02585', '09-0822', '09-0784', 'B282']","['20190125', '20090817', '20090805', '10000614']","['RERF', 'RENO', 'RENO', 'NC']","['RE-ROOF', 'RENOVATION', 'RENOVATION', 'NEW CONST.']","['0', '0', '0', '270,840']",30.196887,-85.760346,hip,0.03,BAY,V,166.5382839,1,0.166666667,above,PANAMA CITY BEACH,FL,6.7,m,2001,WSF1_hip_1_8d_strap_std_0_3
2039,27343-609-000,738 SANDBAR DR PANAMA CITY BEACH 32407,SINGLE FAM (000100),3592,1.0,2014,WD FR STUC,ENG SHINGL,DRYWALL,NONE REPORTED,CLAY TILE; CARPET,"['14-1294', '14-0056']","['20141204', '20140922']","['ADD', 'POOL']","['POOL ENCLOSURE', 'POOL']","['11,750', '39,000']",30.197318,-85.756892,hip,0.03,BAY,V,133.0,1,0.166666667,above,PANAMA CITY BEACH,FL,6.7,m,2014,WSF1_hip_1_8s_strap_sup_1_3
